series_id,timestamp,value
Y484,1975,2232.09
Y484,1976,2554.63
Y484,1977,2935.17
Y484,1978,3298.86
Y484,1979,3605.5
Y484,1980,3904.97
Y484,1981,4252.14
Y484,1982,4770.08
Y484,1983,5208.87
Y484,1984,5447.36
Y484,1985,5957.51
Y484,1986,6070.75
Y484,1987,6419.33
Y484,1988,6696.87
Y484,1989,7009.69
Y484,1990,7553.38
Y484,1991,8140.48
Y484,1992,9044.35
Y484,1993,9530.34
Y484,1994,10077.28
Y484,1995,10622.13
Y485,1971,1578.47
Y485,1972,1723.97
Y485,1973,1960.3
Y485,1974,2039.55
Y485,1975,2394.88
Y485,1976,2528.25
Y485,1977,2718.63
Y485,1978,2939.07
Y485,1979,3139.43
Y485,1980,3425.98
Y485,1981,3559.63
Y485,1982,3451.5
Y485,1983,4028.77
Y485,1984,4757.5
Y485,1985,5622.65
Y485,1986,4621.08
Y485,1987,5136
Y485,1988,4933.25
Y485,1989,4623.5
Y485,1990,5164.2
Y485,1991,5334.83
Y485,1992,5054
Y485,1993,6150.75
Y485,1994,6021.13
Y485,1995,6277.52
Y486,1971,1819.5
Y486,1972,1867.71
Y486,1973,2075.42
Y486,1974,2190.27
Y486,1975,2531.55
Y486,1976,2825.41
Y486,1977,3134.6
Y486,1978,3384.89
Y486,1979,3702.73
Y486,1980,4069.09
Y486,1981,4626.02
Y486,1982,5062.43
Y486,1983,5338
Y486,1984,5360.79
Y486,1985,5513.39
Y486,1986,5586.08
Y486,1987,5616.14
Y486,1988,5814.63
Y486,1989,5957.75
Y486,1990,5558.26
Y486,1991,6408.11
Y486,1992,6687.47
Y486,1993,7029.96
Y486,1994,7370.81
Y486,1995,7762.83
Y487,1971,888.37
Y487,1972,1086.09
Y487,1973,1338.31
Y487,1974,1478.95
Y487,1975,1849.81
Y487,1976,2204.21
Y487,1977,2615.44
Y487,1978,2928.36
Y487,1979,3301.82
Y487,1980,3739.58
Y487,1981,4370.46
Y487,1982,4903.1
Y487,1983,5301.02
Y487,1984,5446.1
Y487,1985,5730.03
Y487,1986,5951.23
Y487,1987,6184.34
Y487,1988,6582.18
Y487,1989,6976.33
Y487,1990,7470.2
Y487,1991,8006.34
Y487,1992,8630.51
Y487,1993,8960.34
Y487,1994,10020.44
Y487,1995,10925.36
Y488,1971,2298.95
Y488,1972,2343.85
Y488,1973,2590.64
Y488,1974,2698.3
Y488,1975,3091.75
Y488,1976,3432.63
Y488,1977,3778.86
Y488,1978,4041.51
Y488,1979,4406.31
Y488,1980,4785.15
Y488,1981,5363.47
Y488,1982,5826.22
Y488,1983,6090.01
Y488,1984,6069.81
Y488,1985,6188.8
Y488,1986,6242.2
Y488,1987,6270.27
Y488,1988,6410.07
Y488,1989,6570.4
Y488,1990,6773.44
Y488,1991,6875.41
Y488,1992,7008.89
Y488,1993,7328.69
Y488,1994,7441.57
Y488,1995,7599.89
Y489,1971,858.91
Y489,1972,874.34
Y489,1973,970.2
Y489,1974,1258.8
Y489,1975,1465.33
Y489,1976,1647.9
Y489,1977,1904.03
Y489,1978,2178.96
Y489,1979,2528.83
Y489,1980,2956.86
Y489,1981,3570.46
Y489,1982,4105.51
Y489,1983,4517.76
Y489,1984,4725.9
Y489,1985,5060.84
Y489,1986,5305.29
Y489,1987,5440.92
Y489,1988,5751.61
Y489,1989,6161.14
Y489,1990,6587.53
Y489,1991,7094.56
Y489,1992,7609.88
Y489,1993,8569.93
Y489,1994,9560.38
Y489,1995,10607.63
Y490,1971,4621.14
Y490,1972,4922.09
Y490,1973,4922.17
Y490,1974,4918.49
Y490,1975,5242.95
Y490,1976,5514.38
Y490,1977,6128.21
Y490,1978,6423.33
Y490,1979,7167.7
Y490,1980,7423.6
Y490,1981,7933.95
Y490,1982,8194.61
Y490,1983,8308.47
Y490,1984,8306.58
Y490,1985,8240.59
Y490,1986,8238.18
Y490,1987,8134.3
Y490,1988,8341.75
Y490,1989,8387.51
Y490,1990,8889.85
Y490,1991,8869.05
Y490,1992,8094.41
Y490,1993,8029.1
Y490,1994,7624.33
Y490,1995,7356.71
Y491,1971,170.8
Y491,1972,275.35
Y491,1973,382.2
Y491,1974,485.4
Y491,1975,672.35
Y491,1976,861.95
Y491,1977,1209.3
Y491,1978,1487.5
Y491,1979,1874.3
Y491,1980,2554.25
Y491,1981,3308.75
Y491,1982,4125.1
Y491,1983,4875
Y491,1984,5502.5
Y491,1985,5905.8
Y491,1986,6444.5
Y491,1987,7027.65
Y491,1988,8036.95
Y491,1989,8998.7
Y491,1990,10446.95
Y491,1991,12090.4
Y491,1992,13460.9
Y491,1993,15385.65
Y491,1994,18639.7
Y491,1995,23103.3
Y492,1971,853.42
Y492,1972,1070.86
Y492,1973,1258.72
Y492,1974,1428.24
Y492,1975,1774.62
Y492,1976,2164.88
Y492,1977,2698.72
Y492,1978,3082.38
Y492,1979,3850.42
Y492,1980,4609.52
Y492,1981,5493.2
Y492,1982,6261.74
Y492,1983,6874.52
Y492,1984,7403.14
Y492,1985,7749.78
Y492,1986,8185.14
Y492,1987,8606.92
Y492,1988,9328.94
Y492,1989,9993.76
Y492,1990,10821.94
Y492,1991,11521.8
Y492,1992,12116.62
Y492,1993,11161
Y492,1994,11358.26
Y492,1995,11448.22
Y493,1971,2151.06
Y493,1972,2332.26
Y493,1973,2457.82
Y493,1974,2533.53
Y493,1975,2867.22
Y493,1976,3186.52
Y493,1977,3487.47
Y493,1978,3733.52
Y493,1979,4052.26
Y493,1980,4482.15
Y493,1981,5116.47
Y493,1982,5671.98
Y493,1983,6086.66
Y493,1984,6229.16
Y493,1985,6526.62
Y493,1986,6735.6
Y493,1987,6874.34
Y493,1988,7206.03
Y493,1989,7491.36
Y493,1990,7839
Y493,1991,8274.31
Y493,1992,8617.1
Y493,1993,9364.69
Y493,1994,9912.49
Y493,1995,10344.1
Y494,1971,899.43
Y494,1972,1041.88
Y494,1973,1167.86
Y494,1974,1272.52
Y494,1975,1531.29
Y494,1976,1795.56
Y494,1977,2055.85
Y494,1978,2254.34
Y494,1979,2471.51
Y494,1980,2764.98
Y494,1981,3223.44
Y494,1982,3628.32
Y494,1983,3956.07
Y494,1984,4108.26
Y494,1985,4379.9
Y494,1986,4626.46
Y494,1987,4858.76
Y494,1988,5199.46
Y494,1989,5559.47
Y494,1990,5975.21
Y494,1991,6544.53
Y494,1992,6980.79
Y494,1993,7406.43
Y494,1994,8145.59
Y494,1995,9033.47
Y495,1971,1337.12
Y495,1972,1440.22
Y495,1973,1508.16
Y495,1974,1560.1
Y495,1975,1767.84
Y495,1976,1970.88
Y495,1977,2165.08
Y495,1978,2333.96
Y495,1979,2542.74
Y495,1980,2825.84
Y495,1981,3255.48
Y495,1982,3643.12
Y495,1983,3942.28
Y495,1984,4077.14
Y495,1985,4323.76
Y495,1986,4543.34
Y495,1987,4706.64
Y495,1988,4993.86
Y495,1989,5302
Y495,1990,5625.66
Y495,1991,5957.94
Y495,1992,6267.76
Y495,1993,6796.68
Y495,1994,7188.6
Y495,1995,7437.96
Y496,1971,2034.87
Y496,1972,2177.29
Y496,1973,2266.78
Y496,1974,2307.84
Y496,1975,2558.51
Y496,1976,2802.73
Y496,1977,3031.59
Y496,1978,3215.51
Y496,1979,3477.99
Y496,1980,3831.61
Y496,1981,4340.44
Y496,1982,4789.95
Y496,1983,5128.66
Y496,1984,5236.19
Y496,1985,5479.23
Y496,1986,5640.72
Y496,1987,5730.79
Y496,1988,6037.76
Y496,1989,6225
Y496,1990,6491.69
Y496,1991,6818.63
Y496,1992,7070.04
Y496,1993,7959.75
Y496,1994,8308.87
Y496,1995,8439.92
Y497,1971,2099.86
Y497,1972,2262.9
Y497,1973,2373
Y497,1974,2425.82
Y497,1975,2748.14
Y497,1976,3021.54
Y497,1977,3315.36
Y497,1978,3605.82
Y497,1979,3969.4
Y497,1980,4455.64
Y497,1981,5151.96
Y497,1982,5788.44
Y497,1983,6265.02
Y497,1984,6496.62
Y497,1985,6841.14
Y497,1986,7042.1
Y497,1987,7160.82
Y497,1988,7402.06
Y497,1989,7677.46
Y497,1990,7946.3
Y497,1991,8242.76
Y497,1992,8538.22
Y497,1993,8925.48
Y497,1994,9407.48
Y497,1995,9774.58
Y498,1971,6424.37
Y498,1972,7103.89
Y498,1973,7318.96
Y498,1974,7286.59
Y498,1975,7687.31
Y498,1976,8174.01
Y498,1977,8587.45
Y498,1978,8875.73
Y498,1979,9347.32
Y498,1980,9127.25
Y498,1981,9139.19
Y498,1982,9193.65
Y498,1983,9149.39
Y498,1984,8973.47
Y498,1985,8912.51
Y498,1986,8986.03
Y498,1987,8763.29
Y498,1988,8826.24
Y498,1989,8725.08
Y498,1990,8789.08
Y498,1991,8830.67
Y498,1992,8248.04
Y499,1971,896
Y499,1972,1452.4
Y499,1973,2019.2
Y499,1974,2595.8
Y499,1975,3460.4
Y499,1976,4689.2
Y499,1977,6317.2
Y499,1978,7747.4
Y499,1979,8262.2
Y499,1980,7769
Y499,1981,7381.2
Y499,1982,7245.6
Y499,1983,7151.8
Y499,1984,6696.4
Y499,1985,6583.6
Y499,1986,6357.6
Y499,1987,6128.2
Y499,1988,6177.2
Y499,1989,6330
Y499,1990,6863.8
Y499,1991,7569.4
Y499,1992,7956.2
Y499,1993,8860
Y499,1994,9793.6
Y499,1995,10790.4
Y500,1971,3247.35
Y500,1972,3826.2
Y500,1973,4273.1
Y500,1974,4625.9
Y500,1975,5266.45
Y500,1976,6009.6
Y500,1977,6772.35
Y500,1978,7298.5
Y500,1979,7009
Y500,1980,6377.5
Y500,1981,5925
Y500,1982,5703.75
Y500,1983,5590.25
Y500,1984,5443.75
Y500,1985,5520.9
Y500,1986,5891.6
Y500,1987,6034.9
Y500,1988,6533.6
Y500,1989,6976.15
Y500,1990,7578.9
Y500,1991,8093.35
Y500,1992,7836.75
Y500,1993,7606.85
Y500,1994,7483.1
Y500,1995,7416.45
Y501,1971,4096.86
Y501,1972,4558.41
Y501,1973,4783.48
Y501,1974,4887.76
Y501,1975,5305
Y501,1976,5813.8
Y501,1977,6278.82
Y501,1978,6564.87
Y501,1979,6830.67
Y501,1980,6722.89
Y501,1981,6853.93
Y501,1982,6932.35
Y501,1983,6988.63
Y501,1984,6935.74
Y501,1985,6865.46
Y501,1986,6917.44
Y501,1987,6649.65
Y501,1988,6750.67
Y501,1989,6641.7
Y501,1990,6699.67
Y501,1991,6742.6
Y501,1992,6297.95
Y501,1993,6050.64
Y502,1971,3302.15
Y502,1972,3908.11
Y502,1973,5370.1
Y502,1974,6378.08
Y502,1975,8802.24
Y502,1976,10600.01
Y502,1977,7740.2
Y502,1978,6687.94
Y502,1979,5501.24
Y502,1980,4699.26
Y502,1981,4582.2
Y502,1982,3542.8
Y502,1983,3366.48
Y502,1984,2823.33
Y502,1985,2328.58
Y502,1986,2150.66
Y502,1987,1693.56
Y502,1988,1434.73
Y502,1989,1178.54
Y502,1990,903.67
Y502,1991,1082.59
Y502,1992,1389.64
Y502,1993,1726.36
Y502,1994,2238.68
Y502,1995,2253.87
Y503,1971,1957.63
Y503,1972,2166.3
Y503,1973,2398.53
Y503,1974,2258.17
Y503,1975,2435.53
Y503,1976,2852.67
Y503,1977,3356.53
Y503,1978,3335.1
Y503,1979,3213.5
Y503,1980,2932.67
Y503,1981,3795.87
Y503,1982,3876.13
Y503,1983,3919.93
Y503,1984,3672.9
Y503,1985,3582.67
Y503,1986,3438.63
Y503,1987,3502.87
Y503,1988,3704
Y503,1989,3958.3
Y503,1990,4652.37
Y503,1991,5535.1
Y503,1992,6380.53
Y503,1993,7408.2
Y503,1994,9151.33
Y503,1995,10187.97
Y504,1971,3532.2
Y504,1972,3831.6
Y504,1973,4993.95
Y504,1974,5777.3
Y504,1975,8163.9
Y504,1976,9279.15
Y504,1977,10108.05
Y504,1978,10849.1
Y504,1979,10203.05
Y504,1980,9707.35
Y504,1981,10238.95
Y504,1982,8857.1
Y504,1983,8578.7
Y504,1984,7682.15
Y504,1985,7236.9
Y504,1986,6135.1
Y504,1987,5819.6
Y504,1988,5430.85
Y504,1989,5161.2
Y504,1990,5310.85
Y504,1991,5554.4
Y504,1992,5553.55
Y504,1993,5426.9
Y504,1994,5117.05
Y504,1995,5118.05
Y505,1971,4563.65
Y505,1972,4699.7
Y505,1973,4960.52
Y505,1974,5059.08
Y505,1975,5328.6
Y505,1976,5557.85
Y505,1977,5598.67
Y505,1978,5722.13
Y505,1979,5652.1
Y505,1980,5707.13
Y505,1981,5810.42
Y505,1982,5899.55
Y505,1983,5968.48
Y505,1984,5998.08
Y505,1985,6178.9
Y505,1986,6010.58
Y505,1987,6250.33
Y505,1988,6136.67
Y505,1989,6149.8
Y505,1990,6204.35
Y505,1991,6403.63
Y505,1992,6505.13
Y505,1993,6700.88
Y505,1994,6560.8
Y505,1995,6597.6
Y506,1971,4045.02
Y506,1972,4165.42
Y506,1973,4418.02
Y506,1974,4453.45
Y506,1975,4688.98
Y506,1976,4905.15
Y506,1977,4972.3
Y506,1978,5107.4
Y506,1979,5047.73
Y506,1980,5132.77
Y506,1981,5237
Y506,1982,5340.1
Y506,1983,5419.08
Y506,1984,5463.33
Y506,1985,5659.05
Y506,1986,5511.38
Y506,1987,5735.3
Y506,1988,5639.85
Y506,1989,5663.1
Y506,1990,5712.6
Y506,1991,5802.63
Y506,1992,5916.6
Y506,1993,6117.42
Y506,1994,6003.2
Y506,1995,6047.25
Y507,1971,8473
Y507,1972,8787.5
Y507,1973,8819
Y507,1974,9621.5
Y507,1975,10097
Y507,1976,10264.5
Y507,1977,9622
Y507,1978,9088.5
Y507,1979,8940
Y507,1980,8085.5
Y507,1981,7955.5
Y507,1982,7635
Y507,1983,7402.5
Y507,1984,6958
Y507,1985,6711
Y507,1986,6629.5
Y507,1987,6802.5
Y507,1988,6537.5
Y507,1989,6456
Y507,1990,6512.5
Y507,1991,6993.5
Y507,1992,6976
Y507,1993,7043.5
Y507,1994,6669.5
Y507,1995,6645.5
Y508,1974,4255
Y508,1975,4900
Y508,1976,4930
Y508,1977,4940
Y508,1978,5230
Y508,1979,5275
Y508,1980,5215
Y508,1981,5325
Y508,1982,5730
Y508,1983,5655
Y508,1984,5990
Y508,1985,5880
Y508,1986,6115
Y508,1987,6040
Y508,1988,5890
Y508,1989,6090
Y508,1990,6180
Y508,1991,6750
Y508,1992,6745
Y508,1993,6695
Y508,1994,7235
Y508,1995,7075
Y509,1971,4740
Y509,1972,4830
Y509,1973,4560
Y509,1974,5000
Y509,1975,5990
Y509,1976,6390
Y509,1977,6830
Y509,1978,7440
Y509,1979,7650
Y509,1980,7180
Y509,1981,8160
Y509,1982,7720
Y509,1983,8660
Y509,1984,8620
Y509,1985,8760
Y509,1986,8500
Y509,1987,10350
Y509,1988,9840
Y509,1989,9090
Y509,1990,7830
Y509,1991,7870
Y509,1992,6560
Y510,1971,3325
Y510,1972,3313
Y510,1973,3606
Y510,1974,3631
Y510,1975,3812
Y510,1976,3954
Y510,1977,4140
Y510,1978,4622
Y510,1979,4475
Y510,1980,5042
Y510,1981,5145
Y510,1982,5190
Y510,1983,5174
Y510,1984,5414
Y510,1985,5320
Y510,1986,4636
Y510,1987,4753
Y510,1988,4636
Y510,1989,4429
Y510,1990,4626
Y510,1991,4578
Y510,1992,4257
Y510,1993,4289
Y510,1994,3914
Y510,1995,3699
Y511,1971,5488
Y511,1972,5317
Y511,1973,5338
Y511,1974,5245
Y511,1975,5440
Y511,1976,5835
Y511,1977,6296
Y511,1978,6407
Y511,1979,6347
Y511,1980,6551
Y511,1981,6849
Y511,1982,6830
Y511,1983,6918
Y511,1984,6962
Y511,1985,7210
Y511,1986,7161
Y511,1987,7130
Y511,1988,7085
Y511,1989,7077
Y511,1990,7079
Y511,1991,7178
Y511,1992,7530
Y511,1993,7753
Y511,1994,7953
Y511,1995,8078
Y512,1971,1586
Y512,1972,1805
Y512,1973,2153
Y512,1974,2454
Y512,1975,2967
Y512,1976,3051
Y512,1977,3441
Y512,1978,3816
Y512,1979,3977
Y512,1980,4329
Y512,1981,4312
Y512,1982,4332
Y512,1983,4516
Y512,1984,4704
Y512,1985,5001
Y512,1986,5168
Y512,1987,5382
Y512,1988,5599
Y512,1989,5731
Y512,1990,5906
Y512,1991,6200
Y512,1992,6322
Y512,1993,6397
Y512,1994,6486
Y512,1995,6435
Y513,1971,2090
Y513,1972,2181
Y513,1973,2552
Y513,1974,2501.5
Y513,1975,2664.5
Y513,1976,2941.5
Y513,1977,3066.5
Y513,1978,3605.5
Y513,1979,3800
Y513,1980,3667.5
Y513,1981,4137
Y513,1982,4418
Y513,1983,4969
Y513,1984,5204.5
Y513,1985,5267
Y513,1986,5447
Y513,1987,5550
Y513,1988,5880
Y513,1989,6046
Y513,1990,6207.5
Y513,1991,6994
Y513,1992,7126.5
Y513,1993,8178.5
Y513,1994,9381.5
Y513,1995,9936
Y514,1971,8050
Y514,1972,8020
Y514,1973,8010
Y514,1974,8030
Y514,1975,8490
Y514,1976,8520
Y514,1977,8610
Y514,1978,8990
Y514,1979,8800
Y514,1980,9010
Y514,1981,9060
Y514,1982,9050
Y514,1983,8960
Y514,1984,8840
Y514,1985,8820
Y514,1986,8730
Y514,1987,8780
Y514,1988,8630
Y514,1989,8410
Y514,1990,8270
Y514,1991,8190
Y514,1992,8110
Y514,1993,8110
Y514,1994,7840
Y514,1995,7650
Y515,1971,1600
Y515,1972,1490
Y515,1973,1530
Y515,1974,1840
Y515,1975,2240
Y515,1976,2460
Y515,1977,2980
Y515,1978,3230
Y515,1979,3450
Y515,1980,3310
Y515,1981,3490
Y515,1982,3610
Y515,1983,3960
Y515,1984,4240
Y515,1985,4170
Y515,1986,4400
Y515,1987,4450
Y515,1988,4650
Y515,1989,4460
Y515,1990,4740
Y515,1991,4880
Y515,1992,5140
Y515,1993,5450
Y515,1994,5850
Y515,1995,5640
Y516,1971,3525.2
Y516,1972,3711.2
Y516,1973,4035
Y516,1974,4349.8
Y516,1975,4655.4
Y516,1976,4949.8
Y516,1977,5163.8
Y516,1978,5443.2
Y516,1979,5422.6
Y516,1980,5694.6
Y516,1981,5621
Y516,1982,5809.4
Y516,1983,6050.2
Y516,1984,6260.2
Y516,1985,6468.8
Y516,1986,6444.4
Y516,1987,6511.2
Y516,1988,6342.8
Y516,1989,6305
Y516,1990,6359.4
Y516,1991,6728.4
Y516,1992,6956.8
Y516,1993,7141.6
Y516,1994,7113.2
Y516,1995,7253.2
Y517,1971,1751
Y517,1972,1681
Y517,1973,1704
Y517,1974,1698
Y517,1975,1680
Y517,1976,1672
Y517,1977,1749
Y517,1978,1914
Y517,1979,2120
Y517,1980,2605
Y517,1981,3004
Y517,1982,3621
Y517,1983,3840
Y517,1984,3821
Y517,1985,3800
Y517,1986,3827
Y517,1987,4197
Y517,1988,4687
Y517,1989,5038
Y517,1990,5421
Y517,1991,5640
Y517,1992,5322
Y517,1993,5289
Y517,1994,4661
Y517,1995,4579
Y518,1971,5393
Y518,1972,5554
Y518,1973,5891
Y518,1974,5938
Y518,1975,6252
Y518,1976,6540
Y518,1977,6630
Y518,1978,6810
Y518,1979,6730
Y518,1980,6844
Y518,1981,6983
Y518,1982,7120
Y518,1983,7225
Y518,1984,7284
Y518,1985,7545
Y518,1986,7349
Y518,1987,7647
Y518,1988,7520
Y518,1989,7551
Y518,1990,7617
Y518,1991,7737
Y518,1992,7889
Y518,1993,8163
Y518,1994,8009
Y518,1995,8068
Y519,1971,6980
Y519,1972,7440
Y519,1973,8400
Y519,1974,7810
Y519,1975,7950
Y519,1976,8280
Y519,1977,7830
Y519,1978,7860
Y519,1979,8220
Y519,1980,8720
Y519,1981,9050
Y519,1982,8510
Y519,1983,9120
Y519,1984,8800
Y519,1985,6960
Y519,1986,6300
Y519,1987,5950
Y519,1988,6070
Y519,1989,5700
Y519,1990,5210
Y519,1991,5460
Y519,1992,5430
Y520,1971,3678
Y520,1972,3977
Y520,1973,4038
Y520,1974,4359
Y520,1975,4498
Y520,1976,4717
Y520,1977,4649
Y520,1978,4659
Y520,1979,4702
Y520,1980,4723
Y520,1981,4738
Y520,1982,4429
Y520,1983,4999
Y520,1984,4784
Y520,1985,5174
Y520,1986,4749
Y520,1987,5089
Y520,1988,5310
Y520,1989,5076
Y520,1990,4774
Y520,1991,4879
Y520,1992,4846
Y520,1993,4861
Y520,1994,4613
Y520,1995,3987
Y521,1971,3311
Y521,1972,3274
Y521,1973,3393
Y521,1974,3463
Y521,1975,3671
Y521,1976,3887
Y521,1977,3918
Y521,1978,3869
Y521,1979,3747
Y521,1980,3815
Y521,1981,3798
Y521,1982,3782
Y521,1983,3775
Y521,1984,3754
Y521,1985,3689
Y521,1986,3658
Y521,1987,3616
Y521,1988,3590
Y521,1989,3423
Y521,1990,3320
Y522,1971,5089
Y522,1972,5865
Y522,1973,5797
Y522,1974,5143
Y522,1975,5204
Y522,1976,5989
Y522,1977,7344
Y522,1978,7331
Y522,1979,6825
Y522,1980,6895
Y522,1981,7940
Y522,1982,8402
Y522,1983,8636
Y522,1984,8101
Y522,1985,8463
Y522,1986,8087
Y522,1987,8376
Y522,1988,8758
Y522,1989,8846
Y522,1990,8762
Y522,1991,8619
Y522,1992,7646
Y522,1993,7629
Y522,1994,7093
Y522,1995,7998
Y523,1971,5040
Y523,1972,5938
Y523,1973,5965
Y523,1974,5242
Y523,1975,5005
Y523,1976,5696
Y523,1977,6659
Y523,1978,7127
Y523,1979,6996
Y523,1980,6806
Y523,1981,6692
Y523,1982,7154
Y523,1983,7718
Y523,1984,8813
Y523,1985,9055
Y523,1986,8401
Y523,1987,8259
Y523,1988,8321
Y523,1989,7735
Y523,1990,9311
Y523,1991,9062
Y523,1992,6697
Y523,1993,5280
Y523,1994,4409
Y523,1995,5639
Y524,1971,1624
Y524,1972,1712
Y524,1973,1942
Y524,1974,1832
Y524,1975,1736
Y524,1976,2282
Y524,1977,2976
Y524,1978,2904
Y524,1979,3042
Y524,1980,3582
Y524,1981,3012
Y524,1982,3006
Y524,1983,3130
Y524,1984,3554
Y524,1985,3878
Y524,1986,3568
Y524,1987,3714
Y524,1988,3812
Y524,1989,3808
Y524,1990,3368
Y524,1991,4750
Y524,1992,5304
Y525,1971,2158
Y525,1972,2223
Y525,1973,2147
Y525,1974,1840
Y525,1975,2031
Y525,1976,3605
Y525,1977,4154
Y525,1978,3543
Y525,1979,5391
Y525,1980,4998
Y525,1981,5673
Y525,1982,6664
Y525,1983,7416
Y525,1984,7889
Y525,1985,9961
Y525,1986,9567
Y525,1987,9665
Y525,1988,11707
Y525,1989,10431
Y525,1990,11440
Y525,1991,11273
Y525,1992,9305
Y525,1993,7669
Y526,1975,7324
Y526,1976,7061
Y526,1977,7492
Y526,1978,7295
Y526,1979,7164
Y526,1980,6940
Y526,1981,6622
Y526,1982,6435
Y526,1983,6394
Y526,1984,6254
Y526,1985,6253
Y526,1986,6235
Y526,1987,6216
Y526,1988,6172
Y526,1989,6141
Y526,1990,6083
Y526,1991,6158
Y526,1992,6064
Y526,1993,5906
Y526,1994,5745
Y526,1995,5662
Y527,1971,8564
Y527,1972,8319
Y527,1973,8294
Y527,1974,7515
Y527,1975,6758
Y527,1976,6847
Y527,1977,7694
Y527,1978,7670
Y527,1979,7665
Y527,1980,7559
Y527,1981,7433
Y527,1982,7384
Y527,1983,7489
Y527,1984,7412
Y527,1985,7441
Y527,1986,7442
Y527,1987,7440
Y527,1988,7420
Y527,1989,7381
Y527,1990,7352
Y527,1991,7347
Y527,1992,7316
Y527,1993,7238
Y527,1994,7130
Y527,1995,7098
Y528,1971,5823
Y528,1972,6181
Y528,1973,6512
Y528,1974,6498
Y528,1975,5938
Y528,1976,6315
Y528,1977,7465
Y528,1978,7697
Y528,1979,7856
Y528,1980,7862
Y528,1981,7685
Y528,1982,7686
Y528,1983,7780
Y528,1984,7843
Y528,1985,8081
Y528,1986,8305
Y528,1987,8445
Y528,1988,8513
Y528,1989,8614
Y528,1990,8620
Y528,1991,8973
Y528,1992,8748
Y528,1993,8329
Y528,1994,7955
Y528,1995,7705
Y529,1975,9840
Y529,1976,8235
Y529,1977,7116
Y529,1978,6141
Y529,1979,5471
Y529,1980,4778
Y529,1981,3938
Y529,1982,3285
Y529,1983,2819
Y529,1984,2350
Y529,1985,2047
Y529,1986,1751
Y529,1987,1540
Y529,1988,1334
Y529,1989,1189
Y529,1990,1006
Y529,1991,966
Y529,1992,875
Y529,1993,816
Y529,1994,764
Y529,1995,749
Y530,1970,4183
Y530,1971,4292
Y530,1972,4364
Y530,1973,4406
Y530,1974,4422
Y530,1975,4440
Y530,1976,4464
Y530,1977,4495
Y530,1978,4518
Y530,1979,4532
Y530,1980,4547
Y530,1981,4558
Y530,1982,4549
Y530,1983,4527
Y530,1984,4502
Y530,1985,4481
Y530,1986,4451
Y530,1987,4425
Y530,1988,4398
Y530,1989,4383
Y530,1990,4369
Y530,1991,4358
Y530,1992,4362
Y530,1993,4395
Y530,1994,4436
Y530,1995,4471
Y531,1970,1674
Y531,1971,2446
Y531,1972,3088
Y531,1973,3541
Y531,1974,3889
Y531,1975,4225
Y531,1976,4581
Y531,1977,4968
Y531,1978,5191
Y531,1979,5372
Y531,1980,5533
Y531,1981,5682
Y531,1982,5795
Y531,1983,5870
Y531,1984,5949
Y531,1985,6039
Y531,1986,6129
Y531,1987,6234
Y531,1988,6331
Y531,1989,6426
Y531,1990,6518
Y531,1991,6619
Y531,1992,6715
Y531,1993,6824
Y531,1994,6938
Y531,1995,7048
Y532,1970,1853
Y532,1971,1877
Y532,1972,1898
Y532,1973,1916
Y532,1974,1926
Y532,1975,1940
Y532,1976,1959
Y532,1977,2070
Y532,1978,2222
Y532,1979,2402
Y532,1980,2617
Y532,1981,2841
Y532,1982,3020
Y532,1983,3186
Y532,1984,3349
Y532,1985,3525
Y532,1986,3669
Y532,1987,3817
Y532,1988,3979
Y532,1989,4207
Y532,1990,4442
Y532,1991,4681
Y532,1992,5000
Y532,1993,4707
Y532,1994,4923
Y532,1995,5137
Y533,1970,5379
Y533,1971,5431
Y533,1972,5266
Y533,1973,5150
Y533,1974,5031
Y533,1975,5016
Y533,1976,5156
Y533,1977,5120
Y533,1978,4869
Y533,1979,4608
Y533,1980,4374
Y533,1981,4122
Y533,1982,3903
Y533,1983,3648
Y533,1984,3452
Y533,1985,3291
Y533,1986,3157
Y533,1987,3028
Y533,1988,2920
Y533,1989,2810
Y533,1990,2652
Y533,1991,2464
Y533,1992,2312
Y533,1993,2204
Y533,1994,2164
Y534,1971,460
Y534,1972,713
Y534,1973,952
Y534,1974,1177
Y534,1975,1460
Y534,1976,1791
Y534,1977,2428
Y534,1978,2828
Y534,1979,3042
Y534,1980,3210
Y534,1981,3482
Y534,1982,3745
Y534,1983,3993
Y534,1984,4252
Y534,1985,4467
Y534,1986,4754
Y534,1987,5091
Y534,1988,5513
Y534,1989,5998
Y534,1990,6550
Y534,1991,7185
Y534,1992,7937
Y534,1993,9027
Y534,1994,10385
Y534,1995,12322
Y535,1971,3045
Y535,1972,3612
Y535,1973,4111
Y535,1974,4559
Y535,1975,5166
Y535,1976,5926
Y535,1977,7094
Y535,1978,7782
Y535,1979,8027
Y535,1980,8102
Y535,1981,8294
Y535,1982,8388
Y535,1983,8460
Y535,1984,8539
Y535,1985,8623
Y535,1986,8802
Y535,1987,8987
Y535,1988,9156
Y535,1989,9430
Y535,1990,9665
Y535,1991,9857
Y535,1992,9828
Y535,1993,9787
Y535,1994,9785
Y535,1995,9985
Y536,1971,4157
Y536,1972,4746
Y536,1973,5087
Y536,1974,5366
Y536,1975,5711
Y536,1976,6094
Y536,1977,6699
Y536,1978,6910
Y536,1979,6815
Y536,1980,6564
Y536,1981,6333
Y536,1982,6047
Y536,1983,5799
Y536,1984,5508
